player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Will Pauling,144234,WR,WISCONSIN,10,1,0,0,0,0,0,4,10,6,0,2,27.9,0,0,349,1,0,73.5,66.2,86,,64.4,66.8,57.5,57.2,4,0,407,42,204,186,0,0,75,43,0,4,2,2,4,2,0
Will Pelissier,128426,WR,WYOMING,12,1,0,0,0,0,0,3,2,1,0,2,13.3,0,0,351,1,1,24.4,59.3,86.4,,,57.7,59.6,66.3,3,0,207,14,185,256,0,0,31,15,0,3,2,2,3,1.12,0
Traylon Ray,176206,WR,W VIRGINIA,10,1,0,0,0,0,0,2,2,4,0,7,96.6,0,0,343,0,1,74.6,69.9,55.2,58.1,,69.2,63.4,70.1,2,1,426,28,209,193,0,0,47,29,0,2,7,7,2,2.04,0
Christian Moore,122608,TE,UNLV,13,1,0,0,0,0,2,3,0,1,0,1,33.3,0,0,325,0,1,65.3,63.2,46.2,,57.4,40.7,57.6,79.9,3,3,28,2,119,299,0,0,2,3,0,3,1,1,3,0.24,0
Mason Williams,171367,TE,OHIO,14,1,0,0,0,0,0,7,0,5,0,2,50,0,1,259,0,0,70.6,61.1,44.5,,27.4,63.9,62.7,62.9,7,2,211,19,175,321,0,0,24,20,0,7,2,2,7,1.21,0
Jake Bailey,72158,WR,SMU,8,1,0,0,0,0,0,-3,3,0,0,0,0,0,0,287,0,0,71.7,64.5,43.1,,,64,57.7,70.9,-3,1,275,19,153,133,0,0,31,20,0,-3,0,0,-3,1.8,0
Ty Bowman,122584,WR,KANSAS ST,10,1,0,0,0,0,0,6,0,0,0,4,0,0,1,199,0,1,67.4,61.1,0,,,61.7,62.8,57.8,6,1,63,6,57,47,0,0,8,7,0,6,4,4,6,1.11,0
Diore Hubbard,189933,HB,W VIRGINIA,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,343,0,1,62.5,53.7,66.1,,10.4,,59.7,,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,,0
Tyler Morris,158544,WR,MICHIGAN,11,1,0,0,0,0,0,9,2,0,0,3,0,0,0,222,0,0,78.2,59.6,86,,,59.3,63.2,55.4,9,0,248,23,218,238,0,0,37,24,0,9,3,3,9,1.14,0
James Allen,189949,P,GA STATE,2,1,1,0,0,0,0,5,0,0,1,15,1.50E+03,0,1,175,0,0,65.5,65.2,73.6,,,,63.9,,5,0,0,0,0,2,0,0,0,1,0,5,15,15,5,,0
Colston Loveland,158540,TE,MICHIGAN,10,1,0,0,0,0,0,-2,2,3,0,2,10.5,0,0,222,1,0,44,85.9,86.8,,30.9,90.6,57.5,53.3,-2,1,582,56,218,141,0,0,82,57,0,-2,2,2,-2,2.67,0
Jalen Royals,163442,WR,UTAH ST,7,1,0,0,0,0,0,3,3,17,0,3,91.1,0,0,329,0,0,75.9,79.6,84.4,,,80.6,,53.8,3,0,839,55,280,171,0,0,81,56,0,3,3,3,3,3,0
Jared Casey,122553,TE,KANSAS,12,1,0,0,0,0,2,1,1,5,0,0,0,0,1,198,0,0,71.1,66.1,29.2,,59.5,66.5,63.3,65,1,4,203,18,167,300,0,0,25,19,0,1,0,0,1,1.22,1
Money Parks,131870,WR,UTAH,8,1,0,0,0,0,0,3,2,3,0,2,27.3,0,0,328,0,0,72.6,60.3,22,,,62,60,51,3,2,294,21,215,143,0,0,38,22,0,3,2,2,3,1.37,0
Alec Bevelhimer,130511,K,MIAMI OH,2,1,0,0,0,0,0,-14,0,0,0,0,0,0,0,221,2,0,7.8,38.4,73.6,42.8,,,60,,-14,0,0,0,0,1,0,0,0,1,0,-14,0,0,-14,,0
Carston Kieffer,176531,K,ARIZONA ST,1,1,0,0,0,0,0,-3,0,0,0,0,0,0,0,110,0,0,62.5,55.5,60,,,,59,,-3,0,0,0,0,1,0,0,0,1,0,-3,0,0,-3,,0
Keona Peat,176535,C,ARIZONA ST,1,1,1,0,0,0,0,-1,0,0,1,3,300,0,0,110,0,0,62.5,56.6,74,,,,59.7,57.5,-1,0,0,0,0,14,0,0,0,1,0,-1,3,3,-1,,1
Nyziah Hunter,176556,WR,CAL,12,1,0,0,0,0,0,6,3,6,0,1,14.6,0,0,130,0,1,73.5,72.3,41.6,,,72.2,63.4,68.1,6,2,578,40,306,207,0,0,57,41,0,6,1,1,6,1.89,0
Tyler Buchner,147472,WR,NOTRE DAME,2,1,0,0,0,0,0,4,0,0,0,3,0,0,1,258,0,0,63.7,82,60,75.4,,,62.7,,4,0,0,0,0,1,0,0,0,1,0,4,3,3,4,,0
Da'Marion Alberic,191108,HB,UMASS,1,1,0,0,,0,0,0,0,0,0,1,0,0,0,216,0,0,62.5,58.8,64.5,,,59.9,59.6,,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1
Christopher Smith,167078,HB,LA MONROE,1,1,1,0,0,0,0,4,0,0,1,4,400,0,0,209,0,0,62.5,65.8,63.8,,,,63.5,,4,0,0,0,0,1,0,0,0,1,0,4,4,4,4,,1
Cole Skinner,169999,G,USF,8,1,0,0,0,0,0,2,0,0,0,1,0,0,1,327,0,0,62.5,54.8,79.4,,38.8,,62.4,52.8,2,0,0,0,0,45,0,0,0,1,0,2,1,1,2,,0
Avery Boyd,122469,TE,GA TECH,13,1,1,0,0,0,0,-2,3,6,1,4,107.7,0,0,176,0,0,71.5,75.5,25.9,,70,81.5,59.5,46.2,-2,1,316,25,99,50,0,0,33,26,0,-2,4,4,-2,3.19,0
Shamar Sandgren,129398,WR,S ALABAMA,13,1,0,0,0,0,0,-5,3,2,0,0,0,0,0,288,1,0,72.2,53.7,25.1,,,55.7,60,44.2,-5,3,208,19,239,144,0,0,39,20,0,-5,0,0,-5,0.87,0
Jack Dawson,142027,P,JVILLE ST,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,196,0,0,62.5,60,70.3,,,,60,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0
Michael Lorino III,163603,HB,ALABAMA,1,1,0,0,0,0,0,3,0,0,0,2,0,0,0,103,0,0,62.5,57,62.7,,,,58.2,,3,0,0,0,0,1,0,0,0,1,0,3,2,2,3,,1
Gavin Harris,177032,TE,C MICHIGAN,10,1,0,0,0,0,0,11,2,1,0,2,16.7,1,1,134,0,0,69.2,51.2,87.1,,36.2,54.7,63.2,47.6,11,0,173,11,175,221,0,0,23,12,0,11,2,2,11,0.99,0
Drae McCray,149140,WR,TEXAS TECH,9,1,1,0,0,0,0,13,2,3,1,16,492.3,1,1,315,0,1,73.9,54.8,81.2,,,53.2,63.2,59.8,13,0,75,12,91,59,0,0,16,13,0,13,16,16,13,0.82,0
Chandler Pittman,145418,WR,SO MISS,10,1,0,0,0,0,0,6,1,2,0,2,40,0,0,296,0,0,69,61,78.8,72.6,,60,63.2,47.9,6,0,52,9,61,52,0,0,14,10,0,6,2,2,6,0.85,0
Jalyn Gramstad,180656,QB,NEBRASKA,1,1,1,0,0,0,0,0,0,0,0,,100,0,0,238,0,0,63.3,47.3,69.5,52,,,56.2,60,2,0,0,0,0,4,2,1,0,0,0,2,2,2,2,,0
Brice Busch,158411,P,TULANE,1,1,0,0,,0,0,0,0,0,0,9,0,0,0,319,1,0,11.5,60,60,,,,60,,0,0,0,0,0,1,0,0,0,1,0,0,9,9,0,,0
Logan Diggs,147475,HB,OLE MISS,1,1,0,1,100,15,0,15,0,0,0,1,0,1,1,226,0,1,66.3,63.7,70.7,,12.5,59.8,68.7,59.3,15,0,6,1,6,4,0,0,1,2,0,15,1,1,15,1,0
Jaden Bradley,144016,WR,UNLV,14,1,0,0,0,0,0,6,0,0,0,4,0,0,0,325,0,0,68.5,61,44.3,,,62,63.5,49.7,6,2,173,9,133,156,0,0,20,10,0,6,4,4,6,1.3,0
Fred Farrier II,145441,WR,KENTUCKY,12,1,0,0,0,0,0,3,1,2,0,3,42.9,0,0,202,0,1,69.5,58.2,84.6,,61.9,57,59.7,65.4,3,0,126,13,146,139,0,0,23,14,0,3,3,3,3,0.86,0
Tyson Mobley,122350,WR,LIBERTY,11,1,0,0,0,0,0,11,3,0,0,0,0,1,1,206,0,0,72,63.7,85.9,,,61,63.3,76.9,11,0,265,28,206,222,0,0,48,29,0,11,0,0,11,1.29,1
Kole Wilson,168441,WR,TEXAS ST,12,1,0,0,0,0,0,3,5,14,0,1,32.6,0,0,314,0,1,83.7,62.8,86.8,,,62.6,59.6,59.5,3,0,629,42,392,363,0,0,67,43,0,3,1,1,3,1.6,0
Gavin Bartholomew,144013,TE,PITTSBURGH,13,1,0,0,0,0,1,2,3,5,0,0,0,0,0,268,0,0,73.3,57.2,31.2,45.9,30.4,62.1,59,52.7,2,5,322,38,405,233,0,0,51,39,0,2,0,0,2,0.8,1
Cole Fuller,150308,TE,JVILLE ST,11,1,0,0,0,0,0,1,0,0,0,1,0,0,1,196,0,0,62.5,77.3,76,,,60,62.4,72.4,1,0,0,0,1,54,0,0,0,1,1,1,1,1,1,0,0
Chris Wheatley-Humphrey,183246,HB,MIAMI FL,1,1,0,0,0,0,0,7,0,0,0,7,0,0,0,220,0,1,62.5,65.7,62.7,,,,62.1,,7,0,0,0,0,1,0,0,0,1,0,7,7,7,7,,0
William Fierro,183249,QB,SMU,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,287,0,0,62.5,56.6,62.7,,,,57.9,,3,0,0,0,0,1,0,0,0,1,0,3,1,1,3,,1
Mitchell Evans,147486,TE,NOTRE DAME,16,1,0,0,,0,0,0,3,9,0,0,0,0,0,258,2,0,42.2,65.3,50.1,,63.5,65.9,60,60.7,0,3,418,43,300,210,0,0,59,44,0,0,0,0,0,1.39,0
Navy Shuler,122254,QB,TENNESSEE,2,1,1,0,0,0,0,6,0,0,1,8,800,0,0,307,0,0,65.2,55.4,70.7,46.3,,,63.5,60,6,0,0,0,0,8,0,0,0,1,0,6,8,8,6,,1
Terrance Gibbs,158348,HB,GA SOUTHRN,4,1,0,0,0,0,0,4,0,0,0,4,0,0,0,174,0,1,64.3,59.3,72.1,,,61.3,59.6,58.1,4,0,2,1,6,5,0,0,1,2,0,4,4,4,4,0.33,0
Jairus Mack,145562,WR,CHARLOTTE,12,1,1,0,0,0,0,-4,0,3,1,0,0,0,0,136,0,0,73.4,68.9,84,,64.4,69,59.5,61.6,-4,0,418,19,203,124,0,0,30,20,0,-4,0,0,-4,2.06,0
Ashton Hayes,158319,HB,NEVADA,8,1,0,0,0,0,0,6,0,0,0,1,0,0,0,239,0,1,66.7,74.2,72.5,,,70.6,63.3,59.3,6,0,10,1,3,10,0,0,2,2,0,6,1,1,6,3.33,0
Kirkland Michaux,158218,QB,ILLINOIS,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,187,0,0,62.5,60,63.6,,,,60,,-1,0,0,0,0,1,0,0,0,1,0,-1,0,0,-1,,0
Jake Tafelski,145730,HB,NOTRE DAME,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,258,0,0,64.3,64.3,64.5,,,79.9,59.6,,2,0,14,1,1,1,0,0,1,2,0,2,1,1,2,14,1
Jayden Mines,156708,WR,JAMES MAD,3,1,1,1,100,24,0,24,0,0,1,22,2.20E+03,1,1,197,0,0,62.5,62.1,73.9,,,58.2,63.2,55.8,24,0,0,0,3,14,0,0,0,1,0,24,22,22,24,0,0
Hank Beatty,158198,WR,ILLINOIS,13,1,0,0,0,0,0,11,1,3,0,2,28.6,1,1,187,1,1,60.9,74,83,,62.1,73.6,62.8,60.2,11,0,294,20,143,64,0,0,29,21,0,11,2,2,11,2.06,0
Trever Jackson,183303,QB,FLORIDA ST,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,167,0,1,62.5,59.1,63.6,,,,59.7,,2,0,0,0,0,1,0,0,0,1,0,2,1,1,2,,0
Carter Campbell,121919,WR,SMU,7,1,2,0,0,0,0,6,0,0,2,8,533.3,0,1,287,0,0,65.3,70.9,77,,,63.2,60,61.9,6,0,10,2,11,31,0,0,2,3,0,6,8,8,6,0.91,0
Lawayne McCoy,183307,WR,FLORIDA ST,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,167,0,0,81.3,60.1,81.1,,,59,62.8,61.9,1,0,52,6,81,38,0,0,10,7,0,1,0,0,1,0.64,0
Palmer Domschke,158160,K,W MICHIGAN,1,1,1,1,100,26,0,26,0,0,1,21,2.10E+03,1,1,347,0,0,62.5,70.8,60,,,,62.7,,26,0,0,0,0,1,0,0,0,1,0,26,21,21,26,,0
Elliott Nimrod,121536,K,UTAH ST,2,1,1,0,0,0,0,10,0,0,1,3,300,1,0,329,0,0,62.5,69.7,63,,,60,63.4,,10,0,0,0,0,1,0,0,0,1,0,10,3,3,10,,0
Brandon Hawkins Jr.,131439,WR,UAB,5,1,0,0,0,0,0,14,0,0,0,4,0,1,1,321,0,0,65.3,61.1,79,,,59.7,63.2,57.7,14,0,32,2,35,35,0,0,2,3,0,14,4,4,14,0.91,0
Michael Merdinger,183334,QB,N CAROLINA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,245,1,0,20.6,47.1,0,49.2,,,60,60.7,1,1,0,0,0,11,0,0,0,1,0,1,1,1,1,,0
Isaiah Sategna,163642,WR,ARKANSAS,12,1,1,1,100,15,0,15,2,4,1,10,131.6,1,1,111,1,0,67.4,63.2,41.8,,,63.4,63.2,60.4,15,2,490,37,387,195,0,0,54,38,0,15,10,10,15,1.27,0
Justin Jones,121492,HB,AUBURN,2,1,0,1,100,24,0,24,0,0,0,0,0,1,0,115,1,0,11.1,39.6,63.8,,71.5,,49.7,60,24,0,0,0,0,2,0,0,0,1,0,24,0,0,24,,1
Deuce Hogan,129470,QB,NEW MEX ST,2,1,0,0,0,0,0,0,0,0,0,,100,1,0,242,0,0,67.6,56.1,74.7,57,,,57.8,60,13,1,0,0,0,14,13,1,0,0,0,13,3,3,13,,0
Reese Burkhardt,121483,K,TEXAS TECH,3,1,0,0,0,0,0,4,0,0,0,0,0,0,1,315,0,0,62.5,68,64.4,,,,62.7,60,4,0,0,0,0,3,0,0,0,1,1,4,0,0,4,,0
Mekhi Anderson,190253,WR,UTSA,3,1,2,0,0,0,0,4,0,0,2,5,1.00E+03,0,0,331,0,0,64.8,63.4,69.6,,,57.5,63.2,60,4,0,0,0,3,2,0,0,0,1,0,4,5,5,4,0,0
Kanon Woodill,145856,K,N ILLINOIS,3,1,0,0,,0,0,0,0,0,0,0,0,0,0,254,0,0,62.5,45.3,63.5,,,57.7,57.7,60,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,,0
Joshua Porter,183447,WR,USF,13,1,1,0,0,0,0,5,3,4,1,14,269.2,0,0,327,1,0,71.5,56.1,84.4,,,57.7,63.2,38.5,5,0,230,25,218,127,0,0,41,26,0,5,14,14,5,1.06,0
Malique Dieudonne,145947,WR,W MICHIGAN,11,1,0,0,,0,0,0,0,2,0,0,0,0,0,347,0,0,69.5,60.6,87.3,,,58.6,59.5,69.6,0,1,230,13,197,228,0,0,26,14,0,0,0,0,0,1.17,0
Colt Fulton,145981,QB,BOISE ST,1,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,120,0,0,62.5,60,63.6,,,,60,,-2,0,0,0,0,1,0,0,0,1,0,-2,0,0,-2,,0
Will Ferrin,145985,K,BYU,1,1,0,0,0,0,0,8,0,0,0,0,0,0,1,128,0,0,62.5,70.8,60,,,,62.7,,8,0,0,0,0,1,0,0,0,1,0,8,0,0,8,,0
Rico Scott,191140,WR,ALABAMA,4,1,0,1,100,28,0,28,1,0,0,1,0,1,1,103,0,0,67,63.1,79.9,,,60.4,67.9,50,28,0,60,5,48,39,0,0,9,6,0,28,1,1,28,1.25,0
Dane Pardridge,158042,WR,N ILLINOIS,12,1,0,1,100,15,0,15,2,1,0,4,19,1,1,254,0,0,67.5,63.8,42.9,,,63.8,63.4,59.6,15,1,238,20,175,105,0,0,37,21,0,15,4,4,15,1.36,0
Xander Lamb,157968,HB,CHARLOTTE,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,136,0,1,62.5,48.2,67.8,,0.9,57.5,58,,2,0,0,0,2,1,0,0,0,1,0,2,1,1,2,0,0
Yamir Knight,172250,WR,JAMES MAD,13,1,0,0,0,0,0,1,0,8,0,1,14.8,0,0,197,0,1,86.7,69.1,87.8,,62.1,69.4,59.6,59.2,1,0,605,53,335,233,0,0,63,54,0,1,1,1,1,1.81,0
Nate Hampton,147548,QB,LIBERTY,2,1,0,0,0,0,0,0,0,0,0,,100,0,0,206,0,0,65.4,43.9,72.7,44.8,,,57,60,7,0,0,0,0,12,7,1,0,0,0,7,3,3,7,,0
Kenneth Williams,183594,HB,NEBRASKA,1,1,0,0,0,0,0,5,0,0,0,2,0,0,0,238,0,0,64.8,66.4,63.5,,,,63.2,,5,0,0,0,0,1,0,0,0,1,0,5,2,2,5,,1
Tanner Arkin,146008,TE,ILLINOIS,13,1,1,1,100,36,1,36,2,0,1,13,76.5,1,1,187,0,0,70.1,63.1,42.9,,60.8,51.2,68,76.9,36,4,111,16,252,360,0,0,27,17,0,36,13,13,36,0.44,0
Luke Reynolds,183611,TE,PENN STATE,16,1,1,1,100,32,0,32,0,1,1,6,120,1,1,266,0,0,68.5,58.6,85.9,,34.2,61.1,68,48.9,32,1,111,9,117,135,0,0,13,10,0,32,6,6,32,0.95,0
Sam Candotti,156220,P,BOSTON COL,1,1,0,0,0,0,0,-8,0,0,0,0,0,0,0,121,1,0,16.9,60,60,,,,60,,-8,0,0,0,0,1,0,0,0,1,0,-8,0,0,-8,,0
David Lynch,170120,QB,PITTSBURGH,3,1,0,0,0,0,0,0,0,0,0,,100,0,0,268,0,0,68.5,39.6,76.2,40,,,56.3,60,2,0,0,0,0,25,2,1,0,0,0,2,2,2,2,,0
Brady Hodges,144159,P,LOUISVILLE,2,1,0,0,,0,0,0,0,0,0,0,0,0,0,210,1,0,,60,73.6,,,,60,60,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,,0
Brian Buschini,105308,P,NEBRASKA,2,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,238,0,1,64.4,71.3,73.2,75.7,,,59.4,,-2,0,0,0,0,1,0,0,0,1,0,-2,0,0,-2,,0
Chris Barnes,190363,WR,WASH STATE,3,1,0,0,0,0,0,-1,1,0,0,1,0,0,0,341,0,1,65.3,50.3,76,,,52.5,57.5,45.4,-1,1,19,2,23,11,0,0,4,3,0,-1,1,1,-1,0.83,0
Giles Pooler,146019,QB,COLO STATE,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,144,0,0,62.5,60,63.6,,,,60,,-1,0,0,0,0,1,0,0,0,1,0,-1,0,0,-1,,0
Mabrey Mettauer,183668,QB,WISCONSIN,3,1,1,0,0,0,0,0,0,0,0,,100,0,0,349,0,0,61.8,58.3,71.6,60.6,,,57.8,60,2,0,0,0,0,14,2,1,0,0,0,2,12,12,2,,0
Yannick Smith,190425,WR,E CAROLINA,13,1,0,0,0,0,1,-3,2,8,0,1,29.6,0,0,156,0,1,71.6,66.3,14.9,,,67.5,59.3,63.6,-3,3,435,26,241,239,0,0,39,27,0,-3,1,1,-3,1.8,0
Tovani Mizell,190444,HB,KENTUCKY,1,1,0,0,,0,0,0,0,0,0,2,0,0,0,202,0,1,62.5,57.1,70.7,,,57.5,58.7,60,0,0,0,0,3,4,0,0,0,1,0,0,2,2,0,0,0
Squirrel White,163776,WR,TENNESSEE,13,1,0,0,0,0,0,-7,2,5,0,0,0,0,0,307,0,0,78.7,62.2,83.9,,,63.2,,51.4,-7,1,381,34,230,188,0,0,54,35,0,-7,0,0,-7,1.66,0
Emari White,157889,WR,UTEP,11,1,0,0,0,0,0,-16,1,0,0,0,0,0,0,330,1,0,24.4,49.9,82.6,,54.4,52.1,60,54,-16,0,107,15,162,87,0,0,25,16,0,-16,0,0,-16,0.66,0
Jordan Pollard,157845,LB,S JOSE ST,1,1,0,0,0,0,2,9,0,0,0,8,0,0,1,285,0,0,62.5,64.5,60,,,,62.7,,9,6,0,0,0,1,0,0,0,1,0,9,8,8,9,,0
Patrick Rea,156583,P,LA TECH,2,1,2,1,100,26,0,26,0,0,2,8,1.60E+03,1,1,208,0,0,62.5,81.7,69.3,,,,68,59.2,26,0,0,0,0,3,0,0,0,1,0,26,8,8,26,,0
Jeremiah Webb,104838,WR,S ALABAMA,13,1,0,1,100,18,0,18,4,14,0,7,264.9,1,1,288,0,0,72.8,75.4,87.3,,,75.3,63.2,63.4,18,1,649,36,265,212,0,0,61,37,0,18,7,7,18,2.45,0
JR Blood,104782,QB,MISSOURI,1,1,0,0,0,0,0,-1,0,0,0,1,0,0,0,229,0,1,62.5,53.9,65.5,,,,57.5,60,-1,0,0,0,0,2,0,0,0,1,0,-1,1,1,-1,,0
Chase Jenkins,173242,WR,RICE,1,1,1,0,0,0,0,2,0,0,1,1,100,0,0,275,0,0,62.5,54,69.1,,,,57.5,58.9,2,0,0,0,0,6,0,0,0,1,0,2,1,1,2,,0
Troy Stellato,144139,WR,CLEMSON,9,1,0,0,0,0,0,11,1,4,0,3,46.2,1,1,140,0,0,71.5,65.1,82.7,,,64.3,63.2,62.9,11,0,264,25,185,118,0,0,34,26,0,11,3,3,11,1.43,0
La'James White,157765,HB,KANSAS ST,1,1,0,0,0,0,0,12,0,0,0,0,0,1,1,199,0,0,62.5,64.4,66,,,60,62.5,,12,0,0,0,1,1,0,0,0,1,1,12,0,0,12,0,1
Simon McClannan,173111,K,KANSAS ST,2,1,0,0,0,0,0,-10,0,0,0,0,0,0,0,199,1,0,62.5,59.3,60,,,,60,60,-10,0,0,0,0,2,0,0,0,1,0,-10,0,0,-10,,0
Joseph Martinez,129626,HB,MICH STATE,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,223,0,1,62.5,58.9,69.6,,,58.7,59.8,60,1,0,0,0,2,2,0,0,0,1,0,1,1,1,1,0,0
Thai Chiaokhiao-Bowman,157755,WR,RICE,5,1,0,0,0,0,0,2,0,1,0,4,25,0,0,275,0,0,70.1,57.2,0,,,59.4,59.5,50.9,2,2,128,15,131,64,0,0,24,16,0,2,4,4,2,0.98,0
Caleb Douglas,157740,WR,TEXAS TECH,13,1,1,0,,0,0,0,3,11,1,2,40,0,0,315,1,0,74.7,70,73.3,,,71.6,,47.7,0,2,884,59,442,266,0,0,96,60,0,0,2,2,0,2,0
DeVon Rice,183902,HB,KANSAS ST,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,199,0,0,67.8,56.9,63.5,,,,58,,-1,0,0,0,0,1,0,0,0,1,0,-1,0,0,-1,,1
Grant Page,157692,WR,UTAH ST,12,1,0,0,0,0,0,0,3,3,0,,9.1,0,0,329,1,0,29.3,58.1,85.2,87.3,,55.9,57.3,64.8,4,0,281,33,249,204,4,1,43,33,0,4,1,1,4,1.13,0
Hunter Tipton,183948,TE,LA TECH,6,1,0,0,,0,0,0,0,0,0,1,0,0,0,208,0,0,67.4,46.4,0,,35.8,51.7,57.8,53.6,0,3,34,6,68,73,0,0,8,7,0,0,1,1,0,0.5,0
Da'Quan Felton,104059,WR,VA TECH,12,1,1,0,0,0,0,10,5,5,1,9,163.6,1,1,337,1,0,34.6,59.3,37.7,,62.1,56.4,63.2,80.4,10,3,360,32,259,240,0,0,62,33,0,10,9,9,10,1.39,0
Roman Gagliano,183961,QB,MIDDLE TN,3,1,0,0,0,0,0,0,0,0,0,,100,0,0,224,1,0,65.8,55.9,72,47.6,,,64.3,60,9,0,0,0,0,5,9,1,0,0,0,9,1,1,9,,0
J. Michael Sturdivant,146288,WR,UCLA,11,1,0,0,0,0,0,5,2,2,0,1,8.7,0,0,324,0,0,71.4,60.6,87.1,,,60,59.5,62.9,5,0,315,22,333,162,0,0,40,23,0,5,1,1,5,0.95,0
James Carpenter,101993,DI,INDIANA,2,1,1,1,100,18,0,18,0,0,1,9,900,1,1,190,0,0,62.5,64.9,60,,,,62.7,60,18,6,0,0,0,2,0,0,0,1,0,18,9,9,18,,0
Tristen Rigby,144135,HB,CLEMSON,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,140,0,0,62.5,58.4,65.7,,,,59.4,60,1,0,0,0,0,2,0,0,0,1,0,1,1,1,1,,1
Demariyon Houston,101732,WR,DOMINION,9,1,1,0,0,0,0,4,0,2,1,3,90,0,0,263,0,0,68.5,62.6,20.3,,,62.1,63.3,62.1,4,1,88,9,85,80,0,0,17,10,0,4,3,3,4,1.04,1
Cade McDonald,101725,WR,MIAMI OH,12,1,0,0,0,0,0,7,1,14,0,1,26.4,0,0,221,0,0,68.3,72.4,60,,,72.8,57.7,64.2,7,1,631,52,325,165,0,0,78,53,0,7,1,1,7,1.94,0
Sherman Smith,173057,HB,HOUSTON,1,1,0,0,,0,0,0,0,0,0,1,0,0,0,182,0,0,62.5,59.2,63.5,,,,59.6,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,,1
Jordyn Tyson,157690,WR,ARIZONA ST,12,1,0,0,0,0,0,1,7,7,0,0,0,0,0,110,2,1,33.7,80.3,34.4,,,83.3,57.7,60.4,1,4,1098,75,361,360,0,0,113,76,0,1,0,0,1,3.04,0
CJ Carr,184093,QB,NOTRE DAME,1,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,258,0,0,62.5,60.1,67.4,,,,60,60,-2,0,0,0,0,4,0,0,0,1,0,-2,0,0,-2,,0
Sawyer Evans,141954,P,N TEXAS,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,251,0,0,62.5,60,70.3,,,,60,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0
Bryce Caufield,146348,TE,OREGON ST,12,1,0,0,0,0,0,2,2,0,0,1,0,0,1,265,0,0,69.1,54,86,,74.5,51.5,63.3,53.6,2,1,90,6,98,216,0,0,15,7,0,2,1,1,2,0.92,0
Sean Atkins,101127,WR,USF,13,1,0,0,0,0,0,0,7,7,0,,8.8,1,1,327,4,0,48.4,65.3,69.8,59.5,,66.7,64.3,49.5,14,2,813,80,437,311,14,1,113,80,0,14,0,0,14,1.86,0
Deuce Adams,190581,QB,LOUISVILLE,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,210,0,0,62.5,58.8,63.6,,,,59.6,,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,,1
Ethan Hall,101105,TE,TULSA,12,1,0,0,0,0,0,1,0,1,0,1,16.7,0,0,320,0,0,67,65.7,83.7,,65.5,53.6,59.3,72,1,1,34,5,63,136,0,0,6,6,0,1,1,1,1,0.54,0
Will Perry,184159,QB,UMASS,1,1,0,0,0,0,1,0,0,0,0,,100,0,0,216,0,0,65.8,65.7,0,72.4,,,57.3,,2,1,0,0,0,0,2,1,0,0,0,2,0,0,2,,0
Ricky White,129639,WR,UNLV,13,1,0,0,0,0,0,1,7,23,0,1,29.1,0,0,325,1,0,56,80.8,35,,,82,57.5,69.9,1,5,1032,78,352,393,0,0,124,79,0,1,1,1,1,2.93,0
Kajiya Hollawayne,146386,WR,TEMPLE,11,1,0,1,100,16,1,16,2,0,0,0,0,1,1,306,1,1,20.7,51.6,22.5,72.6,,52.6,63.4,37.2,16,1,110,9,114,59,0,0,16,10,0,16,0,0,16,0.96,0
