player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Kobe McCrary,40196,HB,MINNESOTA,7,0.7,1,66.7,,0,0,0,0,0,1,225,0,70.7,80.8,70.2,81.8,76.3,0,0,0,9,50,12,24,0,2,45.8,11,0,0,81.3,3,0,0,0,17,14,7,8.5,1.55
Bubba Ogbebor,40340,WR,BOISE ST,6,14.7,0,0,,0,0,0,100,1,0,120,0,16.4,,48.1,,47,0,0,0,0,0,0,18,0,0,100,18,11.1,2,39.6,3,0,88.9,16,0,0,,,0
Abdul Adams,40414,HB,OKLAHOMA,5,3,0,100,,0,0,0,0,0,1,261,0,73.1,83,60.5,59.6,60.8,0,0,0,16,28.6,16,56,0,3,71.4,40,0,0,101.4,3,0,0,0,25,16,5.3,8.3,0.63
Miles Sanders,40555,HB,PENN STATE,7,4,1,66.7,,0,0,0,33.3,1,1,266,0,32.3,38.7,59.9,81.5,45.9,0,0,0,21,42.9,12,28,0,2,57.1,16,0,0,130.6,3,1,0,0,24,29,14.5,12,1.5
Martell Pettaway,40633,HB,W VIRGINIA,3,-4,1,66.7,,0,0,0,0,0,1,343,0,70.7,82.3,59.7,82,62.9,0,0,0,25,39.3,11,28,1,2,57.1,16,3.6,1,86.8,3,0,3.6,1,21,29,14.5,10.5,1.31
Nahshon Ellerbe,40664,HB,RICE,3,-0.3,0,100,,0,0,0,0,0,0,275,0,73.1,83.9,65.8,67.4,67,75,3,0,6,25,1,4,0,3,75,3,0,0,79.2,3,0,0,0,6,7,2.3,2,2
Brian Herrien,41129,HB,GEORGIA,9,-5.3,0,66.7,,0,0,0,0,0,1,173,0,70.7,84.1,73.6,31.6,57.8,0,0,0,9,23.3,10,43,0,2,69.8,30,7,3,77.1,3,0,4.7,2,14,25,12.5,7,0.47
Tyler Tutt,41274,HB,TEXAS ST,4,-2.7,0,66.7,,0,0,0,0,0,0,314,0,70.7,74.6,59.5,82.4,59.7,0,0,0,4,34.5,10,29,0,2,65.5,19,0,0,70.1,3,0,0,0,2,13,6.5,1,0.11
Courtney Lark,42143,WR,HOUSTON,2,6.3,0,100,,0,0,0,0,0,1,182,0,73.1,64.1,62.7,,62,0,0,0,12,0,0,14,0,3,92.9,13,21.4,3,102.8,3,0,78.6,11,26,7,2.3,8.7,2
Divine Deablo,42208,WR,VA TECH,4,18.7,1,33.3,,0,0,0,50,1,0,337,0,24.9,61,52.6,,49.1,0,0,0,8,0,0,12,0,1,91.7,11,41.7,5,42.4,3,0,58.3,7,8,9,9,8,0.73
Marquez Callaway,42295,WR,TENNESSEE,3,17.3,0,33.3,,0,0,0,50,1,1,307,0,24.5,68,55.8,,55.3,0,0,0,13,0,0,14,0,1,92.9,13,14.3,2,47.9,3,0,85.7,12,13,2,2,13,1
Kam Martin,42395,HB,AUBURN,9,11.3,0,66.7,,0,0,0,33.3,1,2,115,0,31.6,55.8,64.8,74.1,54.3,0,0,0,42,10,2,20,0,2,85,17,5,1,109.7,3,0,0,0,52,32,16,26,3.06
Grant Powell,44766,TE,S ALABAMA,10,8.3,0,100,,0,0,0,0,0,2,288,0,73.1,64.6,59.9,77.4,64,95.7,45,0,20,29.8,14,47,1,3,68.1,32,0,0,158.3,3,1,0,0,44,19,6.3,14.7,1.38
Ross Alexander,45033,TE,GA SOUTHRN,9,1.7,1,66.7,,0,0,0,0,0,2,174,0,70.7,62.9,76.9,63.2,83.7,96.4,81,0,26,60.7,51,84,3,2,36.9,31,0,0,103.5,3,0,0,0,33,28,14,16.5,1.06
Bo Hardy,45047,HB,OHIO,5,0,0,100,,0,0,1,0,0,0,259,0,73.1,61.9,62.6,84.4,57.3,0,0,0,9,36.5,19,52,1,3,57.7,30,5.8,3,83.3,3,0,0,0,12,12,4,4,0.4
Jamari Smith,45065,WR,S CAROLINA,6,6.7,0,0,,0,0,0,100,2,0,289,0,2.7,65.5,40.7,60.5,41.5,0,0,0,0,5.9,1,17,0,0,88.2,15,76.5,13,39.6,3,0,11.8,2,0,0,,,0
Ruben Garnett,45389,HB,MIDDLE TN,4,-1.7,0,100,,0,0,0,0,0,1,224,0,73.1,24.9,51.2,74.7,60.2,0,0,0,15,15.4,4,26,0,3,84.6,22,15.4,4,90.3,3,0,0,0,17,22,7.3,5.7,0.77
Jordan Ellis,45626,FB,WYOMING,14,0.7,1,66.7,,0,0,0,0,0,2,351,0,70.7,62.9,66.7,72.6,68.4,0,0,0,15,51.9,27,52,1,2,46.2,24,0,0,92.4,3,0,0,0,25,23,11.5,12.5,1.04
Kyler Neal,45694,HB,GA STATE,9,2,0,100,,0,0,0,0,0,1,175,0,74.9,67.8,58.1,90.5,53,0,0,0,16,49.7,75,151,0,3,49.7,75,2.6,4,105.6,3,0,7.9,12,28,22,7.3,9.3,0.37
Lazedrick Thompson,45709,HB,TULANE,12,-4,0,66.7,,0,0,0,33.3,1,0,319,0,31.6,86.3,74.4,77.3,44,0,0,0,6,66.2,47,71,0,2,32.4,23,0,0,70.1,3,0,2.8,2,0,8,4,0,0
Sewo Olonilua,45767,HB,TCU,11,-1.3,1,66.7,,0,0,0,0,0,1,305,0,70.7,75.5,74.8,81.5,65.1,2.4,1,0,14,29.3,12,41,0,2,70.7,29,12.2,5,81.3,3,0,0,0,17,27,13.5,8.5,0.59
Damion Jones-Moore,45768,HB,TOLEDO,12,1,0,100,,0,0,0,0,0,1,316,0,73.1,82.6,66.4,27,58.2,0,0,0,10,32.1,18,56,0,3,62.5,35,3.6,2,86.1,3,0,5.4,3,14,11,3.7,4.7,0.4
Terence Williams,45819,HB,BAYLOR,12,-4.3,0,66.7,,0,0,0,33.3,1,1,118,0,45.9,64.8,63.9,77.7,50.3,0,0,0,23,51.6,115,223,1,2,46.6,104,2.2,5,88.2,3,0,0,0,22,30,15,11,0.21
Justin Silmon,45823,HB,KANSAS ST,12,2,0,33.3,,0,0,0,0,0,0,199,0,66.7,86.4,70.8,80.2,54.4,3.4,3,0,2,61.4,54,88,0,1,36.4,32,2.3,2,42.4,3,0,0,0,2,5,5,2,0.06
James Gilbert,45836,HB,BALL ST,12,0,0,33.3,,0,0,1,0,0,0,117,0,66.7,88,62,65.9,52,0,0,0,8,36.7,54,147,1,1,61.2,90,0.7,1,42.4,3,0,0,0,8,7,7,8,0.09
Benny Snell Jr.,45954,HB,KENTUCKY,12,3.3,0,66.7,,0,0,0,0,0,1,202,0,70.7,65.8,82.6,77.8,53.9,0,0,0,28,46.6,54,116,0,2,47.4,55,0.9,1,109.7,3,0,0,0,39,42,21,19.5,0.71
Corbin White,45986,HB,UTSA,3,-1.3,0,66.7,,0,0,0,33.3,1,0,331,0,31.6,69.2,52.3,69.8,41.8,21.4,3,0,5,14.3,2,14,0,2,85.7,12,7.1,1,70.1,3,0,0,0,8,7,3.5,4,0.67
Gus Edwards,46027,HB,MIAMI FL,9,-2,0,33.3,,0,0,0,0,0,1,220,0,66.7,83.5,68.6,70.8,62,0,0,0,9,45.3,29,64,0,1,51.6,33,0,0,42.4,3,0,0,0,9,13,13,9,0.27
Patrick Towles,46478,QB,BOSTON COL,13,9,1,66.7,,0,0,0,0,0,2,121,6,70.7,39.9,61.6,,89,0,0,0,20,0,0,372,7,2,1.1,4,0,0,131.9,3,1,0,0,25,17,8.5,12.5,6.25
Newman Williams,47078,TE,AKRON,8,7,0,66.7,,0,0,0,0,0,1,102,0,70.7,62.9,79.3,73.8,50.5,89,121,0,8,68.4,93,136,3,2,30.9,42,2.2,3,79.9,3,0,0,0,16,5,2.5,8,0.38
Zach Bumgarner,47087,TE,CHARLOTTE,11,5.7,0,33.3,,0,0,0,0,0,1,136,0,66.7,61,54.7,69.7,59.9,50,17,0,9,50,17,34,0,1,50,17,11.8,4,42.4,3,0,0,0,9,0,0,9,0.53
Cole Gautsche,47093,TE,NEW MEXICO,12,3,1,66.7,,0,0,0,0,0,0,241,0,73.8,62.8,72.5,61.1,52,72.1,44,0,8,52.5,32,61,2,2,45.9,28,19.7,12,77.1,3,0,0,0,14,10,5,7,0.5
Avery Edwards,47101,TE,MARYLAND,12,14,0,33.3,,0,0,0,50,1,1,215,0,24.9,61,47.3,60,49.4,35.1,34,0,23,19.6,19,97,0,1,79.4,77,49.5,48,61.8,3,0,3.1,3,23,4,4,23,0.3
Dayton Valentine,47205,TE,KANSAS ST,13,10,0,66.7,,0,0,0,0,0,1,199,0,73.1,64.1,81.5,77.1,55,94.7,161,0,6,50.6,86,170,3,2,46.5,79,1.8,3,70.1,3,0,0,0,8,1,0.5,4,0.1
Micky Crum,47228,TE,LOUISVILLE,4,11,0,33.3,,0,0,0,0,0,0,210,0,66.7,61,49,34.5,54.7,88.9,8,0,7,11.1,1,9,2,1,77.8,7,0,0,42.4,3,0,11.1,1,7,1,1,7,1
Trey Foster,47230,TE,NEBRASKA,10,6.7,0,33.3,,0,0,0,0,0,1,238,0,66.7,61,65.3,76,56.2,77.6,38,0,6,40.8,20,49,1,1,55.1,27,16.3,8,81.9,3,1,4.1,2,6,0,0,6,0.22
Sean Irwin,47260,TE,COLORADO,13,16.3,0,33.3,,0,0,1,50,1,1,143,0,24.5,61,69.1,63.1,50.7,81,81,0,15,54,54,100,3,1,42,42,4,4,50.7,3,0,0,0,15,1,1,15,0.36
Elijah Wellman,47323,FB,W VIRGINIA,13,0.7,0,66.7,,0,0,0,33.3,1,0,343,1,39.5,28.2,61.7,64.6,36.1,36.5,73,0,4,53,106,200,0,2,45,90,6,12,70.1,3,0,2,4,8,7,3.5,4,0.09
Garrett Williams,47353,TE,CLEMSON,14,2.7,1,66.7,,0,0,0,33.3,1,1,140,0,31.6,62.9,53.2,46.8,46,57.4,39,0,13,38.2,26,68,1,2,58.8,40,36.8,25,84,3,0,0,0,19,14,7,9.5,0.48
Alex Mut,47357,WR,USF,4,8.3,0,66.7,,0,0,0,0,0,0,327,0,70.7,62.9,54.9,,54.8,0,0,0,5,0,0,14,0,2,100,14,35.7,5,70.1,3,0,64.3,9,3,6,3,1.5,0.21
Kendall Moore,47369,TE,SYRACUSE,12,9.3,0,33.3,,0,0,0,50,1,1,304,0,24.9,61,59,73.7,46.4,83.3,45,0,15,46.3,25,54,2,1,44.4,24,1.9,1,50.7,3,0,1.9,1,15,13,13,15,0.63
Gabe Hill,47388,TE,TROY,11,4.7,0,33.3,,0,0,0,0,0,0,318,0,66.7,63.6,58.3,56.3,41.6,97,65,0,4,41.8,28,67,1,1,50.7,34,1.5,1,42.4,3,0,0,0,4,0,0,4,0.12
Cannon Smith,47394,TE,CLEMSON,4,5,1,66.7,,0,0,0,0,0,1,140,0,70.7,62.9,68.5,68.1,70.2,38.5,5,0,22,23.1,3,13,0,2,69.2,9,53.8,7,92.4,3,0,7.7,1,25,21,10.5,12.5,2.78
Jeffrey Coprich,47409,WR,E CAROLINA,3,3.7,1,66.7,,0,0,0,33.3,1,0,156,0,31.6,62.9,47.3,,48.2,0,0,0,8,0,0,24,0,2,95.8,23,91.7,22,77.1,3,0,8.3,2,14,9,4.5,7,0.61
Zach Reuter,47455,WR,KANSAS ST,6,16.7,0,66.7,,0,0,0,0,0,1,199,0,70.7,62.9,61.9,,59.4,0,0,0,12,0,0,19,0,2,100,19,31.6,6,88.2,3,0,68.4,13,22,1,0.5,11,1.16
Tony Thomas,47456,WR,FAU,4,13,0,33.3,,0,0,0,0,0,1,165,0,66.7,61,58.4,,58.1,0,0,0,13,0,0,21,0,1,95.2,20,100,21,47.9,3,0,0,0,13,3,3,13,0.65
Richard Hallman,47476,WR,TROY,4,4,2,66.7,,0,0,0,0,0,1,318,0,70.7,62.9,69.8,,65.2,0,0,0,21,0,0,17,0,2,100,17,100,17,96.5,3,0,0,0,28,20,10,14,1.65
Devin Glenn,47530,WR,TULANE,8,9.3,0,100,,0,0,0,0,0,1,319,0,73.1,28,67.5,,60.9,0,0,0,17,0,0,22,0,3,100,22,54.5,12,111.1,3,0,45.5,10,32,4,1.3,10.7,1.45
Zaquon Tyson,47591,WR,KENT STATE,4,6,1,66.7,,0,0,0,0,0,1,201,0,70.7,81.5,61,,59.2,0,0,0,15,0,0,24,0,2,100,24,95.8,23,93.8,3,0,4.2,1,26,12,6,13,1.08
Gavin Locklear,47684,WR,NC STATE,7,11.7,0,66.7,,0,0,0,0,0,0,248,0,70.7,64.2,56.1,,51.9,3,1,0,10,0,0,33,0,2,87.9,29,45.5,15,78.5,3,0,51.5,17,15,7,3.5,7.5,0.52
Joseph Parker,47746,WR,WYOMING,10,5,0,66.7,,0,0,0,33.3,1,1,351,0,31.6,62.9,55.4,,54.5,0,0,0,14,0,0,19,0,2,89.5,17,47.4,9,88.2,3,0,52.6,10,22,10,5,11,1.29
Jarrett Burgess,47764,WR,PURDUE,3,8.7,0,66.7,,0,0,0,0,0,1,273,0,70.7,62.9,55.5,,55.9,0,0,1,4,0,0,12,0,2,100,12,8.3,1,30.6,3,0,83.3,10,7,6,3,3.5,0.58
Ryan Jenkins,47779,WR,ARIZONA ST,5,6.7,0,66.7,,0,0,0,33.3,1,0,110,0,31.6,62.9,48.5,,49,0,0,0,9,0,0,26,0,2,96.2,25,88.5,23,75.7,3,0,11.5,3,13,6,3,6.5,0.52
Jesse Jackson,47827,WR,MISS STATE,9,7.3,0,33.3,,0,0,0,0,0,0,227,0,66.7,61,52.6,62.1,50.4,0,0,0,7,2.2,1,46,0,1,91.3,42,47.8,22,42.4,3,0,52.2,24,7,0,0,7,0.17
D.K. Metcalf,47864,WR,OLE MISS,2,13.3,0,66.7,,0,0,0,0,0,2,226,0,73.1,64.1,70.3,,69.3,0,0,0,10,0,0,29,0,2,89.7,26,0,0,115.3,3,2,100,29,13,0,0,6.5,0.5
John Gardner,47903,WR,WASHINGTON,2,12.7,0,33.3,,0,0,0,0,0,1,340,0,66.7,61,69,,69.9,0,0,0,12,0,0,4,0,1,100,4,0,0,46.5,3,0,100,4,12,1,1,12,3
Damon Terry,48057,WR,C MICHIGAN,4,16,0,0,,0,0,0,,0,0,134,0,,,54.2,,54.7,0,0,0,0,0,0,10,0,0,100,10,20,2,39.6,3,0,80,8,0,0,,,0
Clayton Glasper,48072,WR,N ILLINOIS,10,10,0,0,,0,0,0,,0,0,254,0,,65.5,59.4,67.8,50.2,2.7,1,0,0,2.7,1,37,0,0,94.6,35,27,10,39.6,3,0,70.3,26,0,0,,,0
Quan Howard,48161,WR,GA SOUTHRN,6,18,0,33.3,,0,0,0,0,0,1,174,0,66.7,90,62.2,,61.4,0,0,0,19,0,0,14,0,1,92.9,13,71.4,10,56.3,3,0,21.4,3,19,7,7,19,1.46
Keyon Dilosa,48288,WR,MISSOURI,3,1.3,0,66.7,,0,0,0,0,0,0,229,0,31.6,62.9,49,,48.9,0,0,0,5,0,0,25,0,2,88,22,0,0,70.1,3,0,100,25,7,5,2.5,3.5,0.32
Will Likely,51082,CB,MARYLAND,2,-0.3,0,33.3,,0,0,1,0,0,0,215,0,66.7,80.2,62.3,,59.6,0,0,0,-5,0,0,4,1,1,100,4,75,3,42.4,3,0,0,0,-5,2,2,-5,-1.25
Moe Ways,84149,,MICHIGAN,4,4.3,0,66.7,,0,0,0,0,0,1,222,0,70.7,62.9,65.2,,66.9,0,0,0,22,0,0,6,0,2,100,6,0,0,91,3,0,100,6,24,16,8,12,4
Keith Harrington,39563,HB,WASH STATE,2,-2.5,0,100,,0,0,0,0,0,1,341,0,70.7,66.9,58.8,,70.6,0,0,0,11,0,0,10,0,2,100,10,0,0,108.3,2,0,0,0,20,25,12.5,10,2
LeVante Bellamy,45854,HB,W MICHIGAN,2,-5,0,50,,0,0,0,50,1,0,347,0,24.5,76.7,68.1,,30.6,0,0,0,4,0,0,7,0,1,100,7,0,0,56.3,2,0,0,0,4,9,9,4,0.57
Fabian Johnson,45853,HB,W MICHIGAN,12,4.5,0,100,,0,0,0,0,0,0,347,0,73.1,49.4,64.8,67.9,59.5,0,0,0,7,29.3,17,58,0,2,69,40,3.4,2,87.5,2,0,0,0,10,1,0.5,5,0.25
Moral Stephens,47351,TE,FLORIDA,5,19.5,0,50,,0,0,0,0,0,1,163,0,66.7,61,53.7,66.9,64.7,76.9,10,0,14,23.1,3,13,0,1,76.9,10,15.4,2,72.9,2,0,7.7,1,14,3,3,14,1.4
Obi Obialo,42337,WR,OKLA STATE,4,5.5,0,100,,0,0,0,0,0,1,262,0,70.7,62.9,64.3,,64,0,0,0,10,0,0,11,0,2,100,11,9.1,1,89.6,2,0,90.9,10,11,0,0,5.5,1
Sean McKeon,42266,TE,MICHIGAN,3,1,0,100,,0,0,0,0,0,0,222,0,70.7,62.9,62.2,68.7,58.7,100,7,0,5,28.6,2,7,0,2,71.4,5,0,0,87.5,2,0,0,0,10,8,4,5,2
Lil'Jordan Humphrey,42247,WR,TEXAS,2,4,0,100,,0,0,0,0,0,1,311,0,70.7,62.9,63.9,,63.2,0,0,0,8,0,0,10,0,2,90,9,0,0,97.9,2,0,100,10,15,7,3.5,7.5,1.67
Marquez Trigg,29554,HB,W KENTUCKY,10,-1.5,0,100,,0,0,0,0,0,1,346,0,70.7,84.7,59.8,83.3,56.7,0,0,0,11,21.2,11,52,0,2,75,39,3.8,2,93.8,2,0,0,0,13,16,8,6.5,0.33
Kemah Siverand,38861,WR,TEXAS A&M,2,7,0,50,,0,0,0,50,1,1,312,0,24.5,61,47.8,,50.7,0,0,0,16,0,0,12,0,1,91.7,11,8.3,1,77.1,2,0,91.7,11,16,6,6,16,1.45
Jake Bargas,47044,TE,N CAROLINA,8,9,0,100,,0,0,0,0,0,1,245,0,70.7,62.9,61,83.3,59.3,22.2,6,0,23,14.8,4,27,0,2,81.5,22,44.4,12,112.5,2,0,0,0,22,4,2,11,1
Dontavian Lee,29216,HB,MISS STATE,5,1.5,0,100,,0,0,0,0,0,0,227,0,70.7,71.5,60.7,74.2,58.4,0,0,0,5,20,3,15,0,2,80,12,0,0,79.2,2,0,20,3,5,2,1,2.5,0.42
Tristan Walker,29122,WR,MIDDLE TN,1,3.5,0,100,,0,0,0,0,0,1,224,0,70.7,62.9,73.7,,74.3,0,0,0,11,0,0,7,0,2,100,7,100,7,100,2,0,0,0,16,9,4.5,8,2.29
Chase Blakley,47261,TE,BOISE ST,13,12,0,100,,0,0,0,0,0,1,120,0,70.7,62.9,56,50,47.6,66.7,56,0,28,27.4,23,84,2,2,71.4,60,19,16,118.8,2,0,3.6,3,31,7,3.5,15.5,0.52
Myles Willis,45825,HB,BOSTON COL,13,-3.5,0,50,,0,0,0,0,0,0,121,0,70.7,83.1,68.8,76.9,58.6,0,0,0,8,39.1,25,64,0,1,59.4,38,0,0,60.4,2,0,1.6,1,8,10,10,8,0.21
T.J. Vasher,42135,WR,TEXAS TECH,2,0,0,100,,0,0,0,0,0,0,315,0,70.7,62.9,54.6,,55,0,0,0,6,0,0,16,0,2,100,16,0,0,85.4,2,0,100,16,9,9,4.5,4.5,0.56
Jevontey Smith,28993,WR,MIDDLE TN,4,3,0,100,,0,0,0,0,0,1,224,0,70.7,62.9,52.8,,55,0,0,0,12,0,0,19,1,2,94.7,18,100,19,97.9,2,0,0,0,15,9,4.5,7.5,0.83
Isaiah Brandt-Sims,38457,WR,STANFORD,4,7.5,0,100,,0,0,0,0,0,1,300,0,70.7,62.9,63.9,,63.5,0,0,0,16,0,0,9,0,2,88.9,8,0,0,118.8,2,0,100,9,26,11,5.5,13,3.25
Taijuan Thomas,38429,WR,STANFORD,11,7.5,0,50,,0,0,0,0,0,0,300,0,70.7,65.3,53.4,,54.1,0,0,1,5,0,0,51,0,1,92.2,47,52.9,27,16.7,2,0,47.1,24,5,1,1,5,0.11
Billy McCrary,38374,HB,CAL,3,-4.5,0,100,,0,0,0,0,0,0,130,0,70.7,70.9,63.3,79.4,62.5,0,0,0,2,53.8,7,13,0,2,38.5,5,7.7,1,79.2,2,0,0,0,3,12,6,1.5,0.6
Armand Shyne,45824,HB,UTAH,5,-5,0,100,,0,0,0,0,0,0,328,0,70.7,51.2,65.4,56.8,53.2,0,0,0,4,36,27,75,1,2,60,45,2.7,2,79.2,2,0,0,0,6,16,8,3,0.13
Kiel Pollard,42066,TE,S CAROLINA,7,8.5,0,50,,0,0,0,50,1,0,289,0,24.5,61,51,,52.4,8.3,2,0,18,0,0,24,0,1,91.7,22,91.7,22,81.3,2,0,0,0,18,0,0,18,0.82
Shock Linwood,45820,HB,BAYLOR,11,-4.5,0,100,,0,0,0,0,0,0,118,0,70.7,67.5,68,75.8,49.1,0,0,0,4,29.7,47,158,0,2,65.2,103,1.9,3,79.2,2,0,1.3,2,6,15,7.5,3,0.06
Korab Idrizi,42055,TE,BOSTON COL,6,12,0,100,,0,0,0,0,0,2,121,0,70.7,62.9,64.6,,62.9,40.7,11,0,13,0,0,27,0,2,96.3,26,51.9,14,118.8,2,0,3.7,1,25,1,0.5,12.5,0.96
Caleb Bluiett,47163,TE,TEXAS,11,2,0,100,,0,0,0,0,0,1,311,0,73.1,65.4,76.7,67.6,64.7,52.1,63,0,10,81,98,121,2,2,18.2,22,0.8,1,89.6,2,0,0,0,11,7,3.5,5.5,0.5
Austin Carrow,47258,TE,NEVADA,10,12,0,50,,0,0,0,0,0,1,239,0,66.7,61,67.1,67.1,65.8,100,42,0,11,71.4,30,42,0,1,26.2,11,0,0,66.7,2,0,0,0,11,1,1,11,1
D'Vario Montgomery,38043,WR,TOLEDO,2,10,0,50,,0,0,0,0,0,1,316,0,66.7,61,64.8,,63.8,0,0,0,14,0,0,8,0,1,100,8,12.5,1,72.9,2,0,87.5,7,14,11,11,14,1.75
Tom Pancoast,28303,TE,PENN STATE,8,11.5,0,0,,0,0,0,100,1,0,266,0,16.4,61.9,42.5,63.9,37.1,60.6,20,0,0,27.3,9,33,0,0,69.7,23,36.4,12,39.6,2,0,0,0,0,0,,,0
Sterling Napier,47145,TE,UTEP,12,4.5,0,100,,0,0,0,0,0,1,330,0,70.7,62.9,56.3,72.3,52.5,69.9,65,0,4,53.8,50,93,4,2,44.1,41,26.9,25,122.9,2,1,0,0,8,0,0,4,0.2
Joey Verhaegh,28142,TE,DOMINION,4,12.5,0,100,,0,0,0,0,0,1,263,0,70.7,62.9,62.9,68.8,68.6,69.2,9,0,32,30.8,4,13,0,2,61.5,8,23.1,3,158.3,2,1,0,0,40,15,7.5,20,5
Korey Banks,41717,WR,S CAROLINA,4,10.5,0,50,,0,0,0,0,0,0,289,0,66.7,65.3,57.3,,56.9,0,0,0,5,0,0,6,0,1,100,6,0,0,56.3,2,0,100,6,5,1,1,5,0.83
Charlie Fessler,27947,WR,NWESTERN,9,14,0,50,,0,0,0,0,0,0,256,0,66.7,61,54.9,,52.8,0,0,0,7,0,0,32,0,1,96.9,31,6.3,2,58.3,2,0,93.8,30,7,1,1,7,0.23
Leon Thornton,37458,WR,INDIANA,1,3,0,50,,0,0,0,0,0,1,190,0,66.7,61,58.3,,58.5,0,0,0,11,0,0,4,0,1,100,4,100,4,66.7,2,0,0,0,11,13,13,11,2.75
B.J. Emmons,41603,HB,ALABAMA,5,-4.5,0,100,,0,0,0,0,0,1,103,0,70.7,51.4,65.2,38.1,68,0,0,0,17,42.3,11,26,0,2,53.8,14,0,0,108.3,2,0,0,0,20,29,14.5,10,1.43
Sean Mac Lain,27528,WR,CLEMSON,2,0.5,0,50,,0,0,0,50,1,0,140,0,24.5,61,48.6,,48.3,0,0,0,3,0,0,9,0,1,100,9,0,0,56.3,2,0,100,9,3,4,4,3,0.33
Kahale Warring,37213,TE,S DIEGO ST,4,9,0,100,,0,0,0,0,0,2,284,0,70.7,62.9,62.8,,90.1,100,5,0,12,0,0,5,3,2,100,5,0,0,141.7,2,2,0,0,17,7,3.5,8.5,3.4
Rudy Ford,11963,CB,AUBURN,1,-4,0,50,,0,0,0,50,1,1,115,0,24.5,70.8,52.4,,59.2,0,0,0,25,0,0,2,2,1,100,2,0,0,95.8,2,0,100,2,25,29,29,25,12.5
Jordan Wright,45681,HB,LA LAFAYET,12,1,0,100,,0,0,0,0,0,0,207,0,70.7,84.3,44.4,73.9,54.7,0,0,0,5,45.5,20,44,0,2,52.3,23,4.5,2,85.4,2,0,0,0,9,7,3.5,4.5,0.39
Bry'Kiethon Mouton,36365,FB,LSU,4,1,0,50,,0,0,0,0,0,0,211,0,66.7,69.9,65.4,81,59.9,0,0,0,4,53.8,7,13,0,1,46.2,6,0,0,56.3,2,0,7.7,1,4,2,2,4,0.67
Romello Brooker,27260,TE,HOUSTON,7,6.5,0,100,,0,0,0,0,0,1,182,0,70.7,62.9,64.4,69.8,64,60,15,0,6,24,6,25,0,2,72,18,36,9,127.1,2,1,4,1,10,6,3,5,0.56
Josh Marriner,27232,HB,DOMINION,4,1.5,2,100,,0,0,0,0,0,0,263,0,70.7,78.6,58.4,73.9,56.1,0,0,0,8,5.4,2,37,1,2,91.9,34,0,0,93.8,2,0,0,0,13,10,5,6.5,0.38
Brendan Douglas,45680,HB,GEORGIA,4,-0.5,0,100,,0,0,0,0,0,1,173,0,70.7,21,49.2,49.6,59.9,0,0,0,17,47.4,9,19,0,2,47.4,9,10.5,2,116.7,2,0,5.3,1,24,25,12.5,12,2.67
Ryan Becker,47348,TE,SMU,8,17.5,0,50,,0,0,0,0,0,1,287,0,66.7,61,46.1,67.3,59.4,50,18,0,17,36.1,13,36,0,1,63.9,23,27.8,10,79.2,2,0,11.1,4,17,13,13,17,0.74
Nick Ralston,36101,HB,ARIZONA ST,8,-2.5,1,100,,0,0,0,0,0,0,110,0,70.7,79.5,59.1,58.2,60.3,0,0,0,5,28.3,13,46,0,2,65.2,30,2.2,1,87.5,2,0,0,0,10,15,7.5,5,0.33
Mitch Trubisky,11757,QB,N CAROLINA,13,0,0,50,,0,0,0,0,0,0,245,3,66.7,49.8,88.5,,56.6,0,0,0,8,0,0,516,0,1,0.4,2,0,0,60.4,2,0,0.2,1,8,13,13,8,4
Lavonte Robinson,45656,FB,E MICHIGAN,11,2.5,0,100,,0,0,0,0,0,2,160,0,70.7,62.9,59.3,84.4,68.4,25,7,0,9,50,14,28,0,2,50,14,3.6,1,133.3,2,1,0,0,13,8,4,6.5,0.93
George Frazier,47342,TE,COLORADO,14,16.5,0,0,,0,0,0,100,2,0,143,0,0,,69.9,81.2,29.2,71.8,56,0,0,59,46,78,2,0,38.5,30,2.6,2,39.6,2,0,0,0,0,0,,,0
Trey Scott,26524,WR,TULANE,7,-1,0,100,,0,0,0,0,0,0,319,0,70.7,66.9,56.5,,53.4,0,0,0,7,0,0,32,0,2,90.6,29,21.9,7,95.8,2,0,78.1,25,14,16,8,7,0.48
Tyshon Dye,46002,HB,CLEMSON,7,0,0,100,,0,0,0,0,0,1,140,0,70.7,35.4,68.6,79.5,61.9,0,0,0,11,40,10,25,0,2,60,15,4,1,89.6,2,0,8,2,11,11,5.5,5.5,0.73
Terence Stephens Jr.,41126,HB,BOWL GREEN,4,-4,0,100,,0,0,0,0,0,0,122,0,70.7,75,61.3,76.9,59.2,0,0,0,0,18.8,3,16,0,2,75,12,6.3,1,79.2,2,0,0,0,-4,4,2,-2,-0.33
Johnny Huntley,26039,WR,COLORADO,3,9.5,0,50,,0,0,0,0,0,1,143,0,66.7,61,62.7,,59,0,0,0,14,0,0,19,0,1,100,19,0,0,72.9,2,0,100,19,14,8,8,14,0.74
